len_chars_per_word,len_tokens_per_word,len_words,punct_ellipsis_ratio,punct_!_ratio,punct_?_ratio,"punct_,_ratio",punct_._ratio,punct_;_ratio,punct_:_ratio,"punct_""_ratio",punct_'_ratio,punct_(_ratio,punct_)_ratio,bert_words_len,stopwords_ratio,label
5.4131868131868135,1.1296703296703297,455,0.0,0.0,0.0,0.05054945054945055,0.04395604395604396,0.0,0.0,0.004395604395604396,0.01098901098901099,0.0,0.0,523,0.4149139579349904,0
5.344329896907216,1.0762886597938144,485,0.0,0.0,0.0,0.010309278350515464,0.05154639175257732,0.0,0.0,0.0,0.004123711340206186,0.0,0.0,539,0.47680890538033394,0
7.502427184466019,1.1092233009708738,412,0.0,0.0,0.0,0.050970873786407765,0.01699029126213592,0.0,0.0,0.0,0.03155339805825243,0.0,0.0,472,0.527542372881356,0
5.6839506172839505,1.2654320987654322,810,0.0,0.007407407407407408,0.0,0.10864197530864197,0.04691358024691358,0.0,0.0,0.0,0.040740740740740744,0.0,0.0,1129,0.45704162976085033,0
5.345098039215686,1.1450980392156862,510,0.0058823529411764705,0.0,0.00196078431372549,0.06470588235294118,0.029411764705882353,0.0,0.0,0.00392156862745098,0.0196078431372549,0.0,0.0,604,0.49503311258278143,0
6.082926829268293,1.1365853658536584,205,0.0,0.0,0.0,0.05365853658536585,0.04878048780487805,0.0,0.0,0.0,0.014634146341463415,0.0,0.0,242,0.3884297520661157,1
5.189814814814815,1.0046296296296295,216,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,220,0.6227272727272727,0
6.0375,1.1125,160,0.0,0.0,0.0,0.05,0.05625,0.0,0.0,0.0,0.00625,0.0,0.0,184,0.4076086956521739,1
6.023255813953488,1.0930232558139534,129,0.0,0.0,0.0,0.03875968992248062,0.05426356589147287,0.0,0.0,0.0,0.0,0.0,0.0,142,0.4084507042253521,1
6.439490445859873,1.1592356687898089,157,0.0,0.0,0.0,0.09554140127388536,0.044585987261146494,0.0,0.0,0.0,0.0,0.0,0.0,191,0.3612565445026178,1
5.152492668621701,1.1466275659824048,341,0.0,0.0,0.0,0.05278592375366569,0.0469208211143695,0.002932551319648094,0.0,0.0,0.03519061583577713,0.0,0.0,402,0.5199004975124378,0
5.130890052356021,1.1806282722513088,382,0.0,0.0,0.0,0.031413612565445025,0.060209424083769635,0.0,0.0,0.02617801047120419,0.002617801047120419,0.0,0.0,455,0.4593406593406593,0
6.034934497816594,1.1310043668122272,229,0.0,0.0,0.0,0.048034934497816595,0.05240174672489083,0.0,0.0,0.0,0.0,0.0,0.0,260,0.3730769230769231,1
6.116700201207244,1.1006036217303823,497,0.0,0.0,0.0,0.03822937625754527,0.05030181086519115,0.002012072434607646,0.0,0.0,0.0,0.0,0.0,552,0.4311594202898551,0
5.684542586750789,1.1230283911671923,317,0.0,0.0,0.0,0.012618296529968454,0.08517350157728706,0.0,0.0,0.0,0.012618296529968454,0.0,0.0,371,0.38544474393531,0
6.073529411764706,1.107843137254902,204,0.0,0.0,0.0,0.03431372549019608,0.049019607843137254,0.0,0.0,0.0,0.0,0.0,0.0,229,0.4148471615720524,1
5.383838383838384,1.1313131313131313,396,0.0,0.0,0.0,0.04292929292929293,0.05808080808080808,0.0,0.0,0.010101010101010102,0.012626262626262626,0.0,0.0,463,0.490280777537797,0
6.007334963325183,1.1540342298288508,409,0.0,0.0,0.0,0.039119804400977995,0.07334963325183375,0.0,0.0,0.0,0.0024449877750611247,0.0,0.0,514,0.4143968871595331,0
5.665217391304348,1.1217391304347826,230,0.0,0.0,0.004347826086956522,0.043478260869565216,0.04782608695652174,0.004347826086956522,0.0,0.0,0.0,0.0,0.0,263,0.4524714828897338,0
5.333333333333333,1.107843137254902,204,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,223,0.452914798206278,0
5.872037914691943,1.1184834123222749,211,0.0,0.0,0.0,0.052132701421800945,0.04739336492890995,0.0,0.0,0.0,0.0,0.0,0.0,238,0.36554621848739494,1
5.67003367003367,1.1481481481481481,297,0.0,0.0,0.0,0.06060606060606061,0.05387205387205387,0.0,0.0,0.0,0.0,0.0,0.0,347,0.4610951008645533,1
5.534195933456562,1.0702402957486137,541,0.0,0.0,0.0073937153419593345,0.0,0.025878003696857672,0.0,0.0073937153419593345,0.0,0.0018484288354898336,0.0,0.0,602,0.5016611295681063,0
6.302469135802469,1.1049382716049383,162,0.0,0.0,0.0,0.04938271604938271,0.043209876543209874,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,184,0.40217391304347827,1
5.5046728971962615,1.1327102803738318,535,0.0,0.0,0.0,0.04299065420560748,0.037383177570093455,0.013084112149532711,0.005607476635514018,0.0,0.009345794392523364,0.0,0.0,613,0.41272430668841764,0
15.394557823129253,1.1360544217687074,147,0.0,0.0,0.006802721088435374,0.04081632653061224,0.034013605442176874,0.0,0.0,0.0,0.027210884353741496,0.0,0.0,178,0.4438202247191011,0
6.2421875,1.15625,128,0.0,0.0,0.0,0.0546875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,150,0.38,1
5.67003367003367,1.1481481481481481,297,0.0,0.0,0.0,0.06060606060606061,0.05387205387205387,0.0,0.0,0.0,0.0,0.0,0.0,347,0.4610951008645533,1
6.449477351916376,1.1289198606271778,287,0.0,0.0,0.0,0.059233449477351915,0.04878048780487805,0.003484320557491289,0.0,0.0,0.0,0.0,0.0,326,0.41411042944785276,1
6.06949806949807,1.1235521235521235,259,0.0,0.0,0.0,0.04633204633204633,0.05019305019305019,0.0,0.0,0.0,0.0,0.0,0.0,294,0.4387755102040816,1
5.10632911392405,1.0658227848101265,395,0.0,0.0,0.0,0.015189873417721518,0.0379746835443038,0.0,0.0,0.0,0.002531645569620253,0.0,0.0,415,0.5036144578313253,0
6.5055555555555555,1.1055555555555556,180,0.0,0.0,0.0,0.044444444444444446,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,199,0.4020100502512563,1
5.682808716707021,1.1041162227602905,413,0.0,0.0,0.0,0.007263922518159807,0.05811138014527845,0.0,0.0,0.0,0.007263922518159807,0.0,0.0,464,0.5021551724137931,0
6.143646408839779,1.0939226519337018,181,0.0,0.0,0.0,0.03867403314917127,0.03867403314917127,0.0,0.0,0.0,0.0,0.0,0.0,204,0.3627450980392157,1
5.986666666666666,1.1133333333333333,150,0.0,0.0,0.0,0.06,0.04,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,169,0.42011834319526625,1
5.927536231884058,1.1304347826086956,138,0.0,0.0,0.0,0.050724637681159424,0.057971014492753624,0.0,0.0,0.0,0.007246376811594203,0.0,0.0,165,0.38181818181818183,1
6.433333333333334,1.119047619047619,210,0.0,0.0,0.0,0.04285714285714286,0.05238095238095238,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,241,0.3941908713692946,1
4.959785522788204,1.0589812332439679,373,0.0,0.0,0.0,0.029490616621983913,0.02680965147453083,0.0,0.0,0.0,0.0,0.0,0.0,443,0.5011286681715575,0
5.875,1.1015625,128,0.0,0.0,0.0,0.0625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,147,0.4013605442176871,1
5.851239669421488,1.1053719008264462,484,0.0,0.0,0.0,0.026859504132231406,0.03512396694214876,0.0,0.0,0.0,0.026859504132231406,0.0,0.0,620,0.38870967741935486,0
6.0390625,1.109375,256,0.0,0.0,0.0,0.0390625,0.05078125,0.0,0.0,0.0,0.0,0.0,0.0,290,0.44482758620689655,1
6.925925925925926,1.117283950617284,162,0.0,0.0,0.0,0.04938271604938271,0.037037037037037035,0.0,0.0,0.0,0.030864197530864196,0.0,0.0,196,0.3673469387755102,1
5.579234972677596,1.092896174863388,183,0.0,0.0,0.0,0.0,0.07650273224043716,0.0,0.0,0.0,0.0,0.0,0.0,198,0.4898989898989899,0
6.364516129032258,1.1290322580645162,310,0.0,0.0,0.0,0.054838709677419356,0.04516129032258064,0.0,0.0,0.0,0.0032258064516129032,0.0,0.0,363,0.3774104683195592,1
6.228395061728395,1.0987654320987654,162,0.0,0.0,0.0,0.04938271604938271,0.043209876543209874,0.0,0.0,0.0,0.0,0.0,0.0,180,0.40555555555555556,1
5.194647201946472,1.0705596107055961,411,0.0,0.0,0.0,0.0072992700729927005,0.024330900243309004,0.0,0.0,0.0,0.021897810218978103,0.0,0.0,454,0.5594713656387665,0
5.207264957264957,1.106837606837607,468,0.0,0.0,0.0,0.07478632478632478,0.008547008547008548,0.0,0.0,0.0,0.010683760683760684,0.0,0.0,523,0.5181644359464627,0
6.367647058823529,1.1372549019607843,204,0.0,0.0,0.0,0.07352941176470588,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,240,0.3416666666666667,1
4.925301204819277,1.0433734939759036,415,0.0,0.0,0.0,0.007228915662650603,0.033734939759036145,0.0,0.0,0.0,0.0,0.0,0.0,431,0.5266821345707656,0
5.065476190476191,1.0773809523809523,168,0.0,0.0,0.0,0.011904761904761904,0.041666666666666664,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,187,0.46524064171123,0
6.404958677685951,1.1611570247933884,242,0.0,0.0,0.0,0.05371900826446281,0.06611570247933884,0.0,0.0,0.0,0.0,0.0,0.0,294,0.38095238095238093,1
5.335593220338983,1.0779661016949154,295,0.0,0.0,0.003389830508474576,0.03389830508474576,0.013559322033898305,0.0,0.0,0.0,0.013559322033898305,0.0,0.0,331,0.540785498489426,0
4.955056179775281,1.1213483146067416,445,0.0,0.0,0.0022471910112359553,0.05393258426966292,0.04943820224719101,0.0,0.0,0.0,0.006741573033707865,0.0,0.0,505,0.5227722772277228,0
5.792079207920792,1.1386138613861385,101,0.0,0.0,0.0,0.07920792079207921,0.0594059405940594,0.0,0.0,0.0,0.0,0.0,0.0,117,0.42735042735042733,1
6.366666666666666,1.1444444444444444,90,0.0,0.0,0.0,0.06666666666666667,0.044444444444444446,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,102,0.3235294117647059,1
6.821192052980132,1.1324503311258278,151,0.0,0.0,0.0,0.0728476821192053,0.046357615894039736,0.0,0.0,0.0,0.0,0.0,0.0,188,0.324468085106383,1
6.37219730941704,1.1255605381165918,223,0.0,0.0,0.0,0.053811659192825115,0.04932735426008968,0.0,0.0,0.0,0.0,0.0,0.0,249,0.36947791164658633,1
6.031055900621118,1.1180124223602483,161,0.0,0.0,0.0,0.062111801242236024,0.043478260869565216,0.0,0.0,0.0,0.006211180124223602,0.0,0.0,188,0.3617021276595745,1
5.0447427293064875,1.0961968680089484,447,0.0,0.0,0.0,0.035794183445190156,0.042505592841163314,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,488,0.5122950819672131,0
5.416545718432511,1.1030478955007257,689,0.0,0.001451378809869376,0.002902757619738752,0.02177068214804064,0.036284470246734396,0.008708272859216255,0.002902757619738752,0.0,0.018867924528301886,0.0,0.0,785,0.4789808917197452,0
7.0,1.1265060240963856,166,0.0,0.0,0.0,0.03614457831325301,0.03614457831325301,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,198,0.35353535353535354,1
6.026845637583893,1.1208053691275168,149,0.0,0.0,0.0,0.040268456375838924,0.04697986577181208,0.0,0.0,0.0,0.026845637583892617,0.0,0.0,172,0.46511627906976744,1
6.2457142857142856,1.0857142857142856,175,0.0,0.0,0.0,0.04,0.03428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,192,0.3697916666666667,1
5.6389891696750905,1.0830324909747293,277,0.0,0.0,0.0,0.018050541516245487,0.05054151624548736,0.0,0.0,0.0,0.0036101083032490976,0.0,0.0,306,0.5032679738562091,0
5.5,1.0769230769230769,494,0.0,0.0,0.0,0.016194331983805668,0.02834008097165992,0.0,0.0020242914979757085,0.004048582995951417,0.01417004048582996,0.0,0.0,553,0.5063291139240507,0
6.296774193548387,1.167741935483871,155,0.0,0.0,0.0,0.07096774193548387,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,184,0.3695652173913043,1
6.079710144927536,1.108695652173913,138,0.0,0.0,0.0,0.06521739130434782,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,170,0.4117647058823529,1
5.528795811518324,1.1204188481675392,382,0.0,0.0,0.0,0.015706806282722512,0.06806282722513089,0.0,0.0,0.0,0.005235602094240838,0.0,0.0,445,0.4157303370786517,0
5.239495798319328,1.1554621848739495,238,0.0,0.0,0.0,0.06722689075630252,0.04201680672268908,0.0,0.0,0.01680672268907563,0.012605042016806723,0.0,0.0,279,0.4982078853046595,1
5.931578947368421,1.105263157894737,190,0.0,0.0,0.0,0.05263157894736842,0.04736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,210,0.44761904761904764,1
6.114583333333333,1.1197916666666667,192,0.0,0.0,0.0,0.036458333333333336,0.036458333333333336,0.0,0.0,0.0,0.005208333333333333,0.0,0.0,214,0.37850467289719625,1
5.18348623853211,1.06651376146789,436,0.0,0.0,0.0022935779816513763,0.009174311926605505,0.034403669724770644,0.0,0.0,0.0,0.011467889908256881,0.0,0.0,489,0.5030674846625767,0
5.436241610738255,1.191275167785235,298,0.0,0.0,0.0,0.06375838926174497,0.0738255033557047,0.0,0.0,0.006711409395973154,0.030201342281879196,0.0,0.0,381,0.41732283464566927,0
5.23873121869783,1.0500834724540902,599,0.0,0.0,0.0,0.00333889816360601,0.03672787979966611,0.0,0.0,0.0,0.00667779632721202,0.0,0.0,636,0.5864779874213837,0
6.265917602996255,1.1385767790262171,267,0.0,0.0,0.0,0.06367041198501873,0.04868913857677903,0.0,0.0,0.0,0.0,0.0,0.0,307,0.41042345276872966,1
4.969924812030075,1.0827067669172932,399,0.0,0.0,0.0,0.02506265664160401,0.03007518796992481,0.0,0.0,0.0,0.0,0.002506265664160401,0.002506265664160401,480,0.5166666666666667,0
5.453488372093023,1.2151162790697674,172,0.0,0.005813953488372093,0.005813953488372093,0.029069767441860465,0.05232558139534884,0.0,0.01744186046511628,0.023255813953488372,0.023255813953488372,0.0,0.0,210,0.45714285714285713,0
5.543269230769231,1.1057692307692308,624,0.0,0.0016025641025641025,0.0,0.05128205128205128,0.02564102564102564,0.0016025641025641025,0.0,0.0,0.014423076923076924,0.0016025641025641025,0.0016025641025641025,748,0.4572192513368984,0
5.103448275862069,1.1379310344827587,116,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.008620689655172414,0.0,0.04310344827586207,0.0,0.0,139,0.5107913669064749,0
5.498708010335918,1.0645994832041343,387,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,427,0.5035128805620609,0
5.200568990042674,1.10099573257468,703,0.0,0.0,0.002844950213371266,0.05263157894736842,0.025604551920341393,0.0,0.0,0.0,0.00995732574679943,0.0,0.0,778,0.5141388174807198,0
5.461538461538462,1.0656660412757974,533,0.001876172607879925,0.0,0.0,0.03377110694183865,0.0075046904315197,0.0,0.0,0.0,0.01876172607879925,0.0,0.0,647,0.47913446676970634,0
6.2322097378277155,1.146067415730337,267,0.0,0.0,0.0,0.04868913857677903,0.04868913857677903,0.0,0.003745318352059925,0.0,0.0,0.0,0.0,305,0.419672131147541,1
5.9067357512953365,1.145077720207254,193,0.0,0.0,0.0,0.046632124352331605,0.05699481865284974,0.0051813471502590676,0.0,0.0,0.0,0.0,0.0,230,0.4434782608695652,1
6.276595744680851,1.148936170212766,141,0.0,0.0,0.0,0.06382978723404255,0.05673758865248227,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,168,0.3630952380952381,1
6.162679425837321,1.0861244019138756,209,0.0,0.0,0.0,0.014354066985645933,0.03827751196172249,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,239,0.49372384937238495,0
4.924271844660194,1.0990291262135923,515,0.0,0.0,0.001941747572815534,0.08155339805825243,0.005825242718446602,0.0,0.0,0.0,0.005825242718446602,0.0,0.0,593,0.45699831365935917,0
5.884297520661157,1.1239669421487604,121,0.0,0.0,0.0,0.04132231404958678,0.049586776859504134,0.0,0.0,0.01652892561983471,0.0,0.0,0.0,141,0.3617021276595745,1
4.924271844660194,1.0990291262135923,515,0.0,0.0,0.001941747572815534,0.08155339805825243,0.005825242718446602,0.0,0.0,0.0,0.005825242718446602,0.0,0.0,593,0.45699831365935917,0
5.293388429752066,1.1136363636363635,484,0.0,0.0,0.002066115702479339,0.047520661157024795,0.03512396694214876,0.0,0.0,0.002066115702479339,0.02066115702479339,0.0,0.0,570,0.48947368421052634,0
6.340277777777778,1.09375,288,0.0,0.0,0.0,0.03819444444444445,0.03819444444444445,0.0,0.0,0.0,0.003472222222222222,0.0,0.0,325,0.4492307692307692,1
6.032786885245901,1.139344262295082,122,0.0,0.0,0.0,0.05737704918032787,0.04918032786885246,0.0,0.00819672131147541,0.0,0.01639344262295082,0.0,0.0,145,0.4,1
6.896373056994818,1.1554404145077721,193,0.0,0.0,0.0,0.08290155440414508,0.06217616580310881,0.0,0.0,0.0,0.0051813471502590676,0.0,0.0,225,0.3511111111111111,1
5.833333333333333,1.1195652173913044,276,0.0,0.0,0.0,0.03260869565217391,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,314,0.46496815286624205,1
5.571929824561403,1.143859649122807,285,0.0,0.0,0.0,0.021052631578947368,0.07719298245614035,0.0,0.0,0.014035087719298246,0.021052631578947368,0.0,0.0,329,0.48024316109422494,0
5.576271186440678,1.1073446327683616,354,0.0,0.0,0.0,0.03389830508474576,0.05084745762711865,0.0,0.0,0.011299435028248588,0.002824858757062147,0.0,0.0,432,0.4375,0
6.325,1.12,200,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,228,0.37280701754385964,1
5.52621722846442,1.097378277153558,534,0.0,0.0,0.0018726591760299626,0.024344569288389514,0.054307116104868915,0.0,0.0018726591760299626,0.0,0.0056179775280898875,0.0,0.0,633,0.45813586097946285,0
5.046783625730995,1.0789473684210527,684,0.0,0.0,0.0,0.03216374269005848,0.04093567251461988,0.0,0.0,0.0,0.0,0.0,0.0,740,0.5162162162162162,0
6.289256198347108,1.0991735537190082,121,0.0,0.0,0.0,0.049586776859504134,0.04132231404958678,0.0,0.0,0.0,0.0,0.0,0.0,133,0.38345864661654133,1
5.465870307167235,1.0904436860068258,586,0.0,0.0,0.0,0.013651877133105802,0.025597269624573378,0.0,0.006825938566552901,0.0034129692832764505,0.02218430034129693,0.0,0.0,668,0.4745508982035928,0
6.551912568306011,1.1038251366120218,183,0.0,0.0,0.0,0.04918032786885246,0.04371584699453552,0.0,0.0,0.0,0.0,0.0,0.0,207,0.4106280193236715,1
5.5965665236051505,1.128755364806867,233,0.0,0.0,0.0,0.055793991416309016,0.060085836909871244,0.0,0.0,0.0,0.0,0.0,0.0,261,0.4674329501915709,1
5.142857142857143,1.0871670702179177,413,0.0,0.0,0.0,0.031476997578692496,0.048426150121065374,0.0,0.0,0.0,0.004842615012106538,0.0,0.0,477,0.4192872117400419,0
5.375291375291376,1.097902097902098,429,0.0,0.0,0.0,0.04195804195804196,0.03263403263403263,0.0,0.0,0.0,0.011655011655011656,0.0,0.0,483,0.4865424430641822,0
5.132478632478633,1.0598290598290598,468,0.0,0.0,0.0,0.01282051282051282,0.03205128205128205,0.0,0.0,0.004273504273504274,0.004273504273504274,0.0,0.0,501,0.5728542914171657,0
6.043165467625899,1.129496402877698,139,0.0,0.0,0.007194244604316547,0.02877697841726619,0.03597122302158273,0.0,0.0,0.0,0.014388489208633094,0.0,0.0,160,0.4125,1
5.618181818181818,1.0909090909090908,220,0.0,0.0,0.0,0.022727272727272728,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,238,0.4957983193277311,1
6.895061728395062,1.1481481481481481,162,0.0,0.0,0.0,0.04938271604938271,0.04938271604938271,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,193,0.3626943005181347,1
5.69964664310954,1.1519434628975265,283,0.0,0.0,0.0,0.06007067137809187,0.045936395759717315,0.0,0.0,0.0,0.024734982332155476,0.0,0.0,338,0.4378698224852071,1
5.979757085020243,1.1295546558704452,247,0.0,0.0,0.0,0.06477732793522267,0.044534412955465584,0.0,0.0,0.0,0.0,0.0,0.0,286,0.38461538461538464,1
6.241935483870968,1.10752688172043,186,0.0,0.0,0.0,0.04838709677419355,0.043010752688172046,0.0,0.0,0.0,0.0,0.0,0.0,213,0.43661971830985913,1
5.424615384615384,1.08,325,0.0,0.0,0.0,0.009230769230769232,0.027692307692307693,0.0,0.0,0.0,0.036923076923076927,0.0,0.0,362,0.5607734806629834,0
6.389671361502347,1.1455399061032865,213,0.0,0.0,0.0,0.07511737089201878,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,249,0.3654618473895582,1
5.2562358276643995,1.0702947845804989,441,0.0,0.0,0.0022675736961451248,0.02040816326530612,0.024943310657596373,0.0,0.0,0.0045351473922902496,0.009070294784580499,0.0,0.0,476,0.5189075630252101,0
6.083700440528634,1.13215859030837,227,0.0,0.0,0.0,0.05726872246696035,0.039647577092511016,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,262,0.3549618320610687,1
4.8901098901098905,1.1758241758241759,182,0.0,0.0,0.0,0.08241758241758242,0.06593406593406594,0.0,0.0,0.0,0.03296703296703297,0.0,0.0,221,0.497737556561086,0
5.158379373848987,1.0368324125230202,543,0.0,0.0,0.0,0.0055248618784530384,0.011049723756906077,0.0,0.0,0.0,0.009208103130755065,0.0,0.0,572,0.5664335664335665,0
5.96,1.1244444444444444,225,0.0,0.0,0.0,0.05333333333333334,0.04888888888888889,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,259,0.42857142857142855,1
4.989655172413793,1.1413793103448275,290,0.0,0.0034482758620689655,0.0,0.03103448275862069,0.027586206896551724,0.0,0.0,0.0,0.07586206896551724,0.0,0.0,354,0.5112994350282486,0
5.1280276816609,1.056228373702422,1156,0.0,0.0,0.0,0.02768166089965398,0.0017301038062283738,0.0,0.0,0.0,0.023356401384083045,0.0,0.0,1256,0.5453821656050956,0
5.397637795275591,1.1574803149606299,254,0.0,0.0,0.0,0.08267716535433071,0.051181102362204724,0.0,0.0,0.0,0.0,0.0,0.0,301,0.4318936877076412,1
